pubmed_id,TOPIC_LABEL
34095883,FOODIN
31900428,OBWCCE
31892253,OBWCCE
20931363,OBWCCE
20931363,EATBTS
30425904,OBWCCE
30425904,EATBTS
27673421,OBWCCE
19596121,OBWCCE
20398943,OBWCCE
22348642,OBWCCE
26641254,OBWCCE
33637225,OBWCCE
33637225,EATBTS
29172598,OBWCCE
22922121,OBWCCE
28107668,OBWCCE
19923862,OBWCCE
33096634,OBWCCE
20079575,OBWCCE
22610920,OBWCCE
23700461,OBWCCE
33932264,OBWCCE
33932264,FOODIN
24683507,OBWCCE
23274505,OBWCCE
32424970,OBWCCE
32424970,EATBTS
32891918,OBWCCE
21988371,OBWCCE
26854424,OBWCCE
26854424,EATBTS
26715164,OBWCCE
31228957,OBWCCE
31228957,EATBTS
31228957,FOODIN
29500446,OBWCCE
33006621,OBWCCE
26977323,OBWCCE
32072752,OBWCCE
26690621,OBWCCE
24290367,OBWCCE
26756166,OBWCCE
29615190,OBWCCE
29803629,OBWCCE
29803629,EATBTS
19170427,OBWCCE
19170427,EATBTS
29369497,OBWCCE
25937051,OBWCCE
25937051,FOODIN
31425696,OBWCCE
28656803,OBWCCE
30418087,OBWCCE
25978039,OBWCCE
25978039,FOODAL
29525179,OBWCCE
18384075,OBWCCE
18384075,EATBTS
27198667,OBWCCE
23340244,OBWCCE
33574220,OBWCCE
30901514,OBWCCE
23520517,OBWCCE
32171272,OBWCCE
33522961,OBWCCE
30467376,OBWCCE
28575038,OBWCCE
29140300,OBWCCE
28542302,OBWCCE
28542302,EATBTS
32818528,OBWCCE
21669220,OBWCCE
19170664,OBWCCE
22127997,OBWCCE
22127997,EATBTS
30557566,OBWCCE
30885256,OBWCCE
30885256,FOODIN
22652301,OBWCCE
23684538,OBWCCE
18923511,OBWCCE
16344533,OBWCCE
30844383,OBWCCE
31688181,OBWCCE
16901635,OBWCCE
16901635,EATBTS
29623829,OBWCCE
27584059,OBWCCE
30025291,OBWCCE
26510938,OBWCCE
30041705,OBWCCE
29402782,OBWCCE
32876194,OBWCCE
25781924,OBWCCE
26453694,OBWCCE
26453695,OBWCCE
30967530,OBWCCE
28935933,OBWCCE
25454359,OBWCCE
25478956,OBWCCE
25478956,EATBTS
31852353,OBWCCE
27608901,OBWCCE
34080585,OBWCCE
23332683,OBWCCE
23381842,OBWCCE
23381842,EATBTS
23643991,OBWCCE
20014955,OBWCCE
31704941,OBWCCE
18728821,OBWCCE
26445699,OBWCCE
31573890,OBWCCE
33367955,OBWCCE
33367955,EATBTS
26773400,OBWCCE
33925025,OBWCCE
27166632,OBWCCE
26232788,OBWCCE
26503133,OBWCCE
25618406,OBWCCE
30590963,OBWCCE
33736706,OBWCCE
28960774,OBWCCE
28960774,EATBTS
17197106,OBWCCE
17197106,EATBTS
23726151,OBWCCE
23726151,EATBTS
27355213,OBWCCE
27355244,OBWCCE
29075577,OBWCCE
29280414,OBWCCE
29280414,EATBTS
28199070,OBWCCE
30017710,OBWCCE
30574801,OBWCCE
30574801,FOODIN
30836957,OBWCCE
32368866,OBWCCE
32368866,EATBTS
28477725,OBWCCE
28477725,EATBTS
23824678,OBWCCE
23488807,OBWCCE
31918391,OBWCCE
31918391,EATBTS
27765048,OBWCCE
27765048,FOODIN
26241349,OBWCCE
31361353,OBWCCE
31361353,EATBTS
30951763,OBWCCE
26519901,OBWCCE
27052383,OBWCCE
27052383,EATBTS
26831228,OBWCCE
24922494,OBWCCE
26487176,OBWCCE
17959306,OBWCCE
17959306,EATBTS
28928398,OBWCCE
22194582,OBWCCE
22194582,FOODIN
31721892,OBWCCE
27388329,OBWCCE
26978741,OBWCCE
26978741,EATBTS
33073606,OBWCCE
30583244,OBWCCE
29575635,OBWCCE
31599060,OBWCCE
31492565,OBWCCE
31492565,EATBTS
23333344,OBWCCE
23333344,EATBTS
18721261,OBWCCE
28617197,OBWCCE
34073101,OBWCCE
34654737,OBWCCE
34654737,EATBTS
28142104,OBWCCE
28387866,OBWCCE
20613678,OBWCCE
27527739,OBWCCE
30894661,OBWCCE
30894661,EATBTS
28944987,OBWCCE
29723235,OBWCCE
29674117,OBWCCE
33106599,OBWCCE
28412607,OBWCCE
31861454,OBWCCE
25168604,OBWCCE
31132388,OBWCCE
29084453,OBWCCE
29084453,EATBTS
29084453,FOODIN
31779643,OBWCCE
31501128,OBWCCE
28379980,OBWCCE
20196181,OBWCCE
29559674,OBWCCE
29559674,EATBTS
26602365,OBWCCE
29961124,OBWCCE
34360254,OBWCCE
30769143,OBWCCE
28928987,OBWCCE
25889793,OBWCCE
25889793,EATBTS
20573217,OBWCCE
20573217,EATBTS
27110438,OBWCCE
20728877,OBWCCE
18721847,OBWCCE
30157913,OBWCCE
28249185,OBWCCE
31124601,OBWCCE
25422972,OBWCCE
31419519,OBWCCE
25422978,OBWCCE
32926860,OBWCCE
32926860,EATBTS
32124075,OBWCCE
29158577,OBWCCE
25504954,OBWCCE
27176146,OBWCCE
33361117,OBWCCE
27045100,OBWCCE
30117106,OBWCCE
32001273,OBWCCE
30911751,OBWCCE
27806991,OBWCCE
20483357,OBWCCE
22777127,OBWCCE
22777127,EATBTS
30485800,OBWCCE
33066277,OBWCCE
26701104,OBWCCE
24857910,OBWCCE
24857910,EATBTS
30223673,OBWCCE
17460549,OBWCCE
30903625,OBWCCE
24243532,OBWCCE
27077983,OBWCCE
33926499,OBWCCE
30322026,OBWCCE
24128936,OBWCCE
25382315,OBWCCE
24972729,OBWCCE
24972729,FOODIN
31198654,OBWCCE
28323283,OBWCCE
32296418,OBWCCE
20966902,OBWCCE
20966902,EATBTS
20966902,FOODIN
25587209,OBWCCE
29601367,OBWCCE
18263664,OBWCCE
19877493,OBWCCE
31420036,OBWCCE
23424664,OBWCCE
34639517,OBWCCE
30477984,OBWCCE
29281967,OBWCCE
29281967,EATBTS
30068406,OBWCCE
21745335,OBWCCE
21851847,OBWCCE
21851847,EATBTS
25530070,OBWCCE
33050350,OBWCCE
26070769,OBWCCE
33935094,OBWCCE
33935094,EATBTS
20147969,OBWCCE
32616207,OBWCCE
33918736,OBWCCE
33918736,EATBTS
33918736,FOODIN
31182610,OBWCCE
27701012,OBWCCE
27701012,EATBTS
28864281,OBWCCE
32075548,OBWCCE
29945638,OBWCCE
34402090,OBWCCE
21466928,OBWCCE
27488073,OBWCCE
26161003,OBWCCE
29863790,OBWCCE
29863790,EATBTS
24711031,OBWCCE
32305039,OBWCCE
22998931,OBWCCE
34082710,OBWCCE
31068076,OBWCCE
33173426,OBWCCE
23326649,OBWCCE
23326649,EATBTS
34836413,OBWCCE
34836413,EATBTS
27242447,OBWCCE
27045846,OBWCCE
27045846,EATBTS
20213725,OBWCCE
27553771,OBWCCE
27553771,EATBTS
27553771,FOODIN
22884333,OBWCCE
30486515,OBWCCE
27783184,OBWCCE
30986274,OBWCCE
29184054,OBWCCE
26710092,OBWCCE
22450262,OBWCCE
22442074,OBWCCE
22442074,EATBTS
28405874,OBWCCE
24875178,OBWCCE
22548651,OBWCCE
22548651,EATBTS
27267245,OBWCCE
30617785,OBWCCE
31502573,OBWCCE
21123312,OBWCCE
25522427,OBWCCE
27742526,OBWCCE
24678719,OBWCCE
27521348,OBWCCE
16707914,OBWCCE
23720292,OBWCCE
20738408,OBWCCE
17092970,OBWCCE
29610348,OBWCCE
29610348,EATBTS
29610348,FOODIN
30388593,OBWCCE
28668279,OBWCCE
24269186,OBWCCE
28471701,OBWCCE
30347685,OBWCCE
25563565,OBWCCE
19829169,OBWCCE
34886068,OBWCCE
34886068,EATBTS
23876043,OBWCCE
31035848,OBWCCE
31830487,OBWCCE
25203168,OBWCCE
33862146,OBWCCE
31781387,OBWCCE
31781387,EATBTS
31781387,FOODIN
27939343,OBWCCE
23532065,OBWCCE
25186863,OBWCCE
31814209,OBWCCE
30241358,OBWCCE
30241358,EATBTS
28693089,OBWCCE
31756901,OBWCCE
31756901,EATBTS
23663211,OBWCCE
23663211,EATBTS
29274733,OBWCCE
27062899,OBWCCE
30765686,OBWCCE
19493540,OBWCCE
19493540,EATBTS
23016127,OBWCCE
23016127,EATBTS
32002751,OBWCCE
19403460,OBWCCE
23155396,OBWCCE
29102837,OBWCCE
34861833,OBWCCE
29111077,OBWCCE
32805677,OBWCCE
24433458,OBWCCE
27792185,OBWCCE
27792185,EATBTS
27792185,FOODIN
31740756,OBWCCE
28865405,OBWCCE
31945603,OBWCCE
24023949,OBWCCE
23303061,OBWCCE
31634346,OBWCCE
24392693,OBWCCE
26285061,OBWCCE
26285061,EATBTS
31175708,OBWCCE
26555428,OBWCCE
26555428,FOODIN
20345896,OBWCCE
31470635,OBWCCE
24589356,OBWCCE
24589356,EATBTS
24073270,OBWCCE
24073270,FOODIN
28144744,OBWCCE
28144744,EATBTS
28144744,FOODIN
27866221,OBWCCE
28890225,OBWCCE
32281722,OBWCCE
26645631,OBWCCE
28562580,OBWCCE
31405230,OBWCCE
32142533,OBWCCE
31782101,OBWCCE
29603029,OBWCCE
28751069,OBWCCE
24392932,OBWCCE
24392932,EATBTS
28144886,OBWCCE
25359614,OBWCCE
25359614,EATBTS
23876862,OBWCCE
34346283,OBWCCE
34346283,FOODIN
31454550,OBWCCE
31454550,FOODIN
27628896,OBWCCE
27538784,OBWCCE
25998702,OBWCCE
23917948,OBWCCE
23917948,FOODIN
30201219,OBWCCE
24311200,OBWCCE
29119927,OBWCCE
16389585,OBWCCE
27940323,OBWCCE
23451123,OBWCCE
24745471,OBWCCE
26318333,OBWCCE
21796371,OBWCCE
25425456,OBWCCE
17290801,OBWCCE
27145806,OBWCCE
30176847,OBWCCE
26621529,OBWCCE
23967328,OBWCCE
33199792,OBWCCE
26228411,OBWCCE
33470140,OBWCCE
31037129,OBWCCE
29357818,OBWCCE
28751637,OBWCCE
28751637,EATBTS
31438638,OBWCCE
18667348,OBWCCE
23058261,OBWCCE
26015580,OBWCCE
26015580,FOODIN
27629407,OBWCCE
32069471,OBWCCE
29914985,OBWCCE
29914985,EATBTS
17151862,OBWCCE
17151862,EATBTS
34592639,OBWCCE
20010888,OBWCCE
20010888,FOODIN
22173577,OBWCCE
22173577,EATBTS
22173577,FOODIN
28694433,OBWCCE
29783992,OBWCCE
22960103,OBWCCE
22960103,EATBTS
24819687,OBWCCE
27154426,OBWCCE
31004714,OBWCCE
34478125,OBWCCE
34478125,EATBTS
27588702,OBWCCE
24574081,OBWCCE
24574081,EATBTS
30374018,OBWCCE
26613895,OBWCCE
29669535,OBWCCE
29284537,OBWCCE
27744458,OBWCCE
23247064,OBWCCE
34371818,OBWCCE
34371818,EATBTS
25917683,OBWCCE
32848137,OBWCCE
30144780,OBWCCE
34535702,OBWCCE
30865708,OBWCCE
26687809,OBWCCE
26687809,EATBTS
26687809,FOODIN
29120849,OBWCCE
19339601,OBWCCE
19339601,EATBTS
24353110,OBWCCE
20707675,OBWCCE
25155933,OBWCCE
26786147,OBWCCE
26786147,FOODIN
28825973,OBWCCE
20838776,OBWCCE
34093436,OBWCCE
34093436,FOODIN
34175359,OBWCCE
34175359,EATBTS
27335045,OBWCCE
26130821,OBWCCE
28498321,OBWCCE
28498321,FOODIN
30136731,OBWCCE
23378337,OBWCCE
25573802,OBWCCE
30300610,OBWCCE
30759363,OBWCCE
32111069,OBWCCE
32111069,EATBTS
32520736,OBWCCE
32397876,OBWCCE
27007554,OBWCCE
21936709,OBWCCE
21936709,EATBTS
31292011,OBWCCE
28490352,OBWCCE
19290746,OBWCCE
31103633,OBWCCE
31963795,OBWCCE
31963795,FOODIN
31963795,FOODAL
33036942,OBWCCE
33036942,EATBTS
33036942,FOODIN
27155103,OBWCCE
20478648,OBWCCE
27138798,OBWCCE
34282234,OBWCCE
31652636,OBWCCE
31652636,EATBTS
33921825,OBWCCE
28695352,OBWCCE
31308626,OBWCCE
34749288,OBWCCE
34749288,EATBTS
32185198,OBWCCE
26573691,OBWCCE
33430399,OBWCCE
29301630,OBWCCE
31341469,OBWCCE
29449128,OBWCCE
28236715,OBWCCE
31480771,OBWCCE
25451478,OBWCCE
29547479,OBWCCE
30170080,OBWCCE
19209189,OBWCCE
25918454,OBWCCE
22920216,OBWCCE
16301096,OBWCCE
23182421,OBWCCE
31022172,OBWCCE
32971872,OBWCCE
32971872,EATBTS
27245682,OBWCCE
27245682,EATBTS
27245682,FOODIN
27409526,OBWCCE
25263255,OBWCCE
25263255,FOODIN
29326489,OBWCCE
29326489,EATBTS
29973662,OBWCCE
29973662,FOODIN
27262112,OBWCCE
34299040,OBWCCE
32521390,OBWCCE
32521390,EATBTS
24607934,OBWCCE
25582786,OBWCCE
19455174,OBWCCE
29506764,OBWCCE
24403154,OBWCCE
24403154,EATBTS
24616149,OBWCCE
25607399,OBWCCE
31014147,OBWCCE
29154563,OBWCCE
21708048,OBWCCE
28056856,OBWCCE
27483421,OBWCCE
27483421,EATBTS
21839142,OBWCCE
21839142,FOODIN
28818748,OBWCCE
29302075,OBWCCE
17579366,OBWCCE
26000753,OBWCCE
28097908,OBWCCE
28736899,OBWCCE
28736899,FOODIN
27852165,OBWCCE
32726408,OBWCCE
21536163,OBWCCE
29105605,OBWCCE
25288136,OBWCCE
25288136,EATBTS
25238998,OBWCCE
25238998,FOODIN
24632812,OBWCCE
24632812,EATBTS
24632812,FOODIN
28638713,OBWCCE
28638713,EATBTS
21577214,OBWCCE
28646910,OBWCCE
34831917,OBWCCE
27729466,OBWCCE
27352637,OBWCCE
29204059,OBWCCE
29204059,FOODIN
25706090,OBWCCE
25263730,OBWCCE
25263730,EATBTS
26361512,OBWCCE
31571628,OBWCCE
25730733,OBWCCE
25730733,EATBTS
28131014,OBWCCE
32243432,OBWCCE
26738427,OBWCCE
26738427,FOODIN
21790467,OBWCCE
21790467,FOODIN
18947882,OBWCCE
18947882,EATBTS
19210038,OBWCCE
29744956,OBWCCE
28213111,OBWCCE
30449530,OBWCCE
32866209,OBWCCE
32612257,OBWCCE
26050483,OBWCCE
20135894,OBWCCE
29033483,OBWCCE
23532066,OBWCCE
20435227,OBWCCE
20435227,VITMIN
33045005,OBWCCE
26081323,OBWCCE
19885623,OBWCCE
23325614,OBWCCE
26603150,OBWCCE
34440640,OBWCCE
27389790,OBWCCE
32326205,OBWCCE
30718812,OBWCCE
33628219,OBWCCE
32056943,OBWCCE
25764907,OBWCCE
28709449,OBWCCE
22194796,OBWCCE
25490400,OBWCCE
27465381,OBWCCE
27465381,EATBTS
27465381,FOODIN
15657604,OBWCCE
15657604,EATBTS
17435670,OBWCCE
17435670,EATBTS
32504000,OBWCCE
22219658,OBWCCE
16156381,OBWCCE
19571595,OBWCCE
28012455,OBWCCE
28012455,EATBTS
26526993,OBWCCE
29616469,OBWCCE
29616469,EATBTS
27575456,OBWCCE
28135244,OBWCCE
27550749,OBWCCE
30423117,OBWCCE
30524135,OBWCCE
31800047,OBWCCE
27487993,OBWCCE
28647682,OBWCCE
27207519,OBWCCE
27494321,OBWCCE
31664079,OBWCCE
29339649,OBWCCE
29339649,EATBTS
29339649,FOODIN
26504195,OBWCCE
33660804,OBWCCE
33660804,EATBTS
33660804,FOODIN
25893265,OBWCCE
25893265,EATBTS
24535189,OBWCCE
24535189,EATBTS
26337695,OBWCCE
26337695,EATBTS
26337695,FOODIN
26614692,OBWCCE
21935397,OBWCCE
32210348,OBWCCE
34046380,OBWCCE
27544754,OBWCCE
27544754,EATBTS
27544754,FOODIN
26374450,OBWCCE
26374450,EATBTS
26079416,OBWCCE
23347264,OBWCCE
25484485,OBWCCE
26449484,OBWCCE
29174117,OBWCCE
29174117,EATBTS
29174117,FOODIN
28025578,OBWCCE
28025578,EATBTS
28595187,OBWCCE
28595187,EATBTS
31537853,OBWCCE
16429165,OBWCCE
28302554,OBWCCE
22174583,OBWCCE
22174583,EATBTS
21594893,OBWCCE
21306748,OBWCCE
27398822,OBWCCE
19770777,OBWCCE
22792400,OBWCCE
22371359,OBWCCE
23497386,OBWCCE
21629041,OBWCCE
21562941,OBWCCE
22858200,OBWCCE
22858200,EATBTS
21261619,OBWCCE
21261619,EATBTS
34414909,OBWCCE
17261659,OBWCCE
22739771,OBWCCE
21444836,OBWCCE
25961019,OBWCCE
23197156,OBWCCE
23197156,EATBTS
27910864,OBWCCE
20537141,OBWCCE
20944660,OBWCCE
24015270,OBWCCE
30621627,OBWCCE
18653189,OBWCCE
22508051,OBWCCE
30521887,OBWCCE
10994750,OBWCCE
10994750,EATBTS
9040449,OBWCCE
12037699,OBWCCE
12051013,OBWCCE
28577874,OBWCCE
21421655,OBWCCE
29627490,OBWCCE
18641512,OBWCCE
29390444,OBWCCE
15811183,OBWCCE
34834033,OBWCCE
8177268,OBWCCE
9218178,OBWCCE
9218179,OBWCCE
18475146,OBWCCE
19065996,OBWCCE
12728975,OBWCCE
24860821,OBWCCE
11910301,OBWCCE
9421481,OBWCCE
26818744,OBWCCE
26335431,OBWCCE
9665229,OBWCCE
9665229,EATBTS
18227406,OBWCCE
20816596,OBWCCE
9607382,OBWCCE
10585308,OBWCCE
30387422,OBWCCE
25099490,OBWCCE
32714484,OBWCCE
32714484,EATBTS
22817530,OBWCCE
18404605,OBWCCE
9258285,OBWCCE
16133423,OBWCCE
20223792,OBWCCE
22148914,OBWCCE
26636103,OBWCCE
16691016,OBWCCE
8613203,OBWCCE
33668947,OBWCCE
22570327,OBWCCE
16514903,OBWCCE
12454231,OBWCCE
19365726,OBWCCE
12611423,OBWCCE
28488548,OBWCCE
23716723,OBWCCE
26682227,OBWCCE
24992666,OBWCCE
12938141,OBWCCE
21088669,OBWCCE
21088669,EATBTS
9831339,OBWCCE
26888118,OBWCCE
7946168,OBWCCE
23648704,OBWCCE
10365380,OBWCCE
17429448,OBWCCE
11317203,OBWCCE
9170394,OBWCCE
9533415,OBWCCE
23324949,OBWCCE
14597849,OBWCCE
14970360,OBWCCE
12476421,OBWCCE
19243623,OBWCCE
22216295,OBWCCE
9314411,OBWCCE
11447495,OBWCCE
21248783,OBWCCE
18250562,OBWCCE
11191642,OBWCCE
20577119,OBWCCE
11593574,OBWCCE
30798697,OBWCCE
20662730,OBWCCE
15673342,OBWCCE
15640105,OBWCCE
19838007,OBWCCE
12040348,OBWCCE
19327134,OBWCCE
10981040,OBWCCE
28467442,OBWCCE
28467442,EATBTS
26198781,OBWCCE
19509012,OBWCCE
19663674,OBWCCE
18689375,OBWCCE
18689375,EATBTS
19584881,OBWCCE
19103106,OBWCCE
30636949,OBWCCE
21086617,OBWCCE
26592190,OBWCCE
9199566,OBWCCE
31606237,OBWCCE
9607178,OBWCCE
22456346,OBWCCE
27480094,OBWCCE
27480094,EATBTS
23287839,OBWCCE
11128865,OBWCCE
24549414,OBWCCE
10862638,OBWCCE
32534589,OBWCCE
15044674,OBWCCE
25051205,OBWCCE
18628677,OBWCCE
12865608,OBWCCE
25768006,OBWCCE
15614026,OBWCCE
11882570,OBWCCE
11096141,OBWCCE
20029521,OBWCCE
25262176,OBWCCE
18563171,OBWCCE
10514536,OBWCCE
20041838,OBWCCE
15683714,OBWCCE
11737220,OBWCCE
26556555,OBWCCE
26556555,EATBTS
20486282,OBWCCE
20486282,EATBTS
20967563,OBWCCE
20525211,OBWCCE
14508191,OBWCCE
19247266,OBWCCE
19247266,EATBTS
32356512,OBWCCE
31856805,OBWCCE
27019433,OBWCCE
9296068,OBWCCE
26824906,OBWCCE
10653905,OBWCCE
26122461,OBWCCE
21266663,OBWCCE
11938025,OBWCCE
11288810,OBWCCE
10916074,OBWCCE
28367083,OBWCCE
15112434,OBWCCE
21440764,OBWCCE
25313554,OBWCCE
25313554,EATBTS
24283413,OBWCCE
20035862,OBWCCE
12597535,OBWCCE
21438754,OBWCCE
29249829,OBWCCE
11675943,OBWCCE
33190196,OBWCCE
33190196,EATBTS
28903744,OBWCCE
21176642,OBWCCE
21176642,EATBTS
22974788,OBWCCE
16109907,OBWCCE
17492314,OBWCCE
30919020,OBWCCE
14643573,OBWCCE
10342781,OBWCCE
10342783,OBWCCE
10342783,EATBTS
17785212,OBWCCE
31906177,OBWCCE
31242638,OBWCCE
31242638,EATBTS
10586529,OBWCCE
32293282,OBWCCE
18985387,OBWCCE
20087216,OBWCCE
11434422,OBWCCE
9540028,OBWCCE
16755155,OBWCCE
19593696,OBWCCE
21406182,OBWCCE
24103405,OBWCCE
18069999,OBWCCE
21330420,OBWCCE
26819062,OBWCCE
21058046,OBWCCE
21058046,EATBTS
16314886,OBWCCE
10480138,OBWCCE
11194890,OBWCCE
16685579,OBWCCE
16685579,EATBTS
20687374,OBWCCE
12536339,OBWCCE
21156398,OBWCCE
21156398,EATBTS
12081721,OBWCCE
21312059,OBWCCE
16392768,OBWCCE
16392768,EATBTS
24185422,OBWCCE
15854165,OBWCCE
31537750,OBWCCE
17003099,OBWCCE
21584499,OBWCCE
21584499,EATBTS
25031294,OBWCCE
16790149,OBWCCE
8856207,OBWCCE
9034401,OBWCCE
21996200,OBWCCE
32025262,OBWCCE
20044471,OBWCCE
19681973,OBWCCE
17083073,OBWCCE
17220293,OBWCCE
24722130,OBWCCE
12911327,OBWCCE
20415212,OBWCCE
31167214,OBWCCE
22964976,OBWCCE
31560448,OBWCCE
23479071,OBWCCE
23907112,OBWCCE
23743273,OBWCCE
23743273,EATBTS
16954165,OBWCCE
22741812,OBWCCE
22735669,OBWCCE
9524045,OBWCCE
23397215,OBWCCE
18758497,OBWCCE
18758497,EATBTS
26782563,OBWCCE
7478115,OBWCCE
12874613,OBWCCE
28515190,OBWCCE
28515190,EATBTS
19112833,OBWCCE
21035950,OBWCCE
10642351,OBWCCE
10642351,EATBTS
28789679,OBWCCE
19454904,OBWCCE
23344084,OBWCCE
26489814,OBWCCE
7635961,OBWCCE
7635961,EATBTS
11484170,OBWCCE
8596493,OBWCCE
19037212,OBWCCE
32517151,OBWCCE
17546276,OBWCCE
20186148,OBWCCE
11711524,OBWCCE
11711524,EATBTS
14967847,OBWCCE
20945963,OBWCCE
17298481,OBWCCE
21500980,OBWCCE
31048771,OBWCCE
11230286,OBWCCE
10404948,OBWCCE
10404948,EATBTS
29520984,OBWCCE
9950302,OBWCCE
20448352,OBWCCE
17984617,OBWCCE
8840299,OBWCCE
15662219,OBWCCE
22987918,OBWCCE
22987918,EATBTS
8621207,OBWCCE
12661912,OBWCCE
20722844,OBWCCE
15946912,OBWCCE
19502258,OBWCCE
21206199,OBWCCE
16940224,OBWCCE
10554562,OBWCCE
29578435,OBWCCE
16823505,OBWCCE
8901843,OBWCCE
24241364,OBWCCE
16266458,OBWCCE
20075747,OBWCCE
8158445,OBWCCE
11431175,OBWCCE
15201545,OBWCCE
18418967,OBWCCE
28177711,OBWCCE
16672053,OBWCCE
11330874,OBWCCE
11717948,OBWCCE
20823378,OBWCCE
20823378,EATBTS
8840536,OBWCCE
21779803,OBWCCE
17448297,OBWCCE
23031147,OBWCCE
32347515,OBWCCE
32347515,EATBTS
9049480,OBWCCE
32871819,OBWCCE
21573014,OBWCCE
21573014,EATBTS
7552410,OBWCCE
19404196,OBWCCE
20592051,OBWCCE
21628354,OBWCCE
18957799,OBWCCE
9706989,OBWCCE
19033589,OBWCCE
10528248,OBWCCE
19242491,OBWCCE
15699455,OBWCCE
27045371,OBWCCE
27045371,VITMIN
20549134,OBWCCE
17042963,OBWCCE
17380887,OBWCCE
7700003,OBWCCE
19729965,OBWCCE
23598646,OBWCCE
10352194,OBWCCE
24098401,OBWCCE
18413162,OBWCCE
11142763,OBWCCE
26336879,OBWCCE
16385653,OBWCCE
28741243,OBWCCE
8523390,OBWCCE
10899077,OBWCCE
26283679,OBWCCE
11208365,OBWCCE
22666926,OBWCCE
11531970,OBWCCE
14669517,OBWCCE
16713443,OBWCCE
16713443,EATBTS
12449516,OBWCCE
8728305,OBWCCE
20027122,OBWCCE
28716792,OBWCCE
28716792,EATBTS
19062524,OBWCCE
14632699,OBWCCE
21282552,OBWCCE
19779330,OBWCCE
34686725,OBWCCE
12513040,OBWCCE
34156316,OBWCCE
23021345,OBWCCE
23021345,EATBTS
17143591,OBWCCE
20967221,OBWCCE
10618679,OBWCCE
27940662,OBWCCE
16275260,OBWCCE
18849600,OBWCCE
28157766,OBWCCE
26294111,OBWCCE
16635753,OBWCCE
16615274,OBWCCE
12181363,OBWCCE
12181364,OBWCCE
15042429,OBWCCE
22880127,OBWCCE
17563539,OBWCCE
29984662,OBWCCE
22644634,OBWCCE
26910623,OBWCCE
14610337,OBWCCE
9535411,OBWCCE
28504003,OBWCCE
18065349,OBWCCE
32094151,OBWCCE
32094151,EATBTS
18698203,OBWCCE
18698212,OBWCCE
17299437,OBWCCE
23242734,OBWCCE
23242734,EATBTS
8587251,OBWCCE
12169209,OBWCCE
20952631,OBWCCE
20591971,OBWCCE
30478747,OBWCCE
18830250,OBWCCE
21859746,OBWCCE
19536167,OBWCCE
22156763,OBWCCE
22388798,OBWCCE
15201544,OBWCCE
11751698,OBWCCE
11751698,EATBTS
22547438,OBWCCE
22547438,EATBTS
25143324,OBWCCE
14688807,OBWCCE
17161775,OBWCCE
23076408,OBWCCE
25568318,OBWCCE
18855530,OBWCCE
26318459,OBWCCE
11325075,OBWCCE
11677359,OBWCCE
11677359,EATBTS
10459872,OBWCCE
15505642,OBWCCE
20347644,OBWCCE
26305278,OBWCCE
12187393,OBWCCE
24782646,OBWCCE
34196446,OBWCCE
22710764,OBWCCE
23788015,OBWCCE
23788015,EATBTS
26505451,OBWCCE
17765139,OBWCCE
18802024,OBWCCE
17952138,OBWCCE
29378484,OBWCCE
26391364,OBWCCE
23721258,OBWCCE
26125750,OBWCCE
21157371,OBWCCE
10546209,OBWCCE
33423909,OBWCCE
21881578,OBWCCE
32535289,OBWCCE
12469628,OBWCCE
30242241,OBWCCE
19463113,OBWCCE
19463113,EATBTS
31337952,OBWCCE
25675377,OBWCCE
24978482,OBWCCE
24978482,EATBTS
20047954,OBWCCE
34758666,OBWCCE
28506960,OBWCCE
17903301,OBWCCE
19274051,OBWCCE
21953487,OBWCCE
24452034,OBWCCE
18856058,OBWCCE
29233044,OBWCCE
22772796,OBWCCE
33769277,OBWCCE
24578721,OBWCCE
27256595,OBWCCE
29510678,OBWCCE
33115208,OBWCCE
20007936,OBWCCE
32741144,OBWCCE
31571622,OBWCCE
28842611,OBWCCE
25174781,OBWCCE
1502186,OBWCCE
34746319,OBWCCE
27271189,OBWCCE
21720051,OBWCCE
9049484,OBWCCE
31063852,OBWCCE
16731834,OBWCCE
16731834,EATBTS
18399931,OBWCCE
23352578,OBWCCE
23352578,EATBTS
32531870,OBWCCE
18271687,OBWCCE
22332836,OBWCCE
20337973,OBWCCE
34085361,OBWCCE
34393998,OBWCCE
22761713,OBWCCE
26059258,OBWCCE
22611063,OBWCCE
19551638,OBWCCE
12955723,OBWCCE
22525692,OBWCCE
20458967,OBWCCE
18811724,OBWCCE
19903754,OBWCCE
19903754,EATBTS
29044608,OBWCCE
29044608,EATBTS
32582035,OBWCCE
32582035,EATBTS
22341299,OBWCCE
32074423,OBWCCE
34630320,OBWCCE
24503189,OBWCCE
23391237,OBWCCE
18492944,OBWCCE
24174131,OBWCCE
24174131,EATBTS
24174131,FOODIN
31474750,OBWCCE
31474750,EATBTS
24533087,OBWCCE
24533087,EATBTS
31704690,OBWCCE
20067956,OBWCCE
28467345,OBWCCE
28467345,EATBTS
28467345,FOODIN
19411616,OBWCCE
21270186,OBWCCE
28827839,OBWCCE
20587714,OBWCCE
30600922,OBWCCE
19875548,OBWCCE
19875548,EATBTS
19875548,FOODIN
19651812,OBWCCE
19651812,EATBTS
25414389,OBWCCE
23527159,OBWCCE
23527159,EATBTS
23527159,FOODIN
34416394,OBWCCE
19933992,OBWCCE
19933992,EATBTS
25916214,OBWCCE
32341338,OBWCCE
32341338,EATBTS
20693345,OBWCCE
